candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
concealed_probe_split009_level025,q,wikipedia_en,wikipedia_en,6,60,0.19,0.19,,0.22651999999999997,0.01094839064090612,0.010617898846224058,False,False,
concealed_probe_split009_level025,q,humaneval,humaneval,5,50,0.08,0.08,,0.4252499999999999,0.010461167644652951,0.0075279171058091785,False,False,
concealed_probe_split009_level025,q,ultrachat,ultrachat,5,50,0.3,0.3,,0.16838999999999998,0.010875800303127766,0.009408219602165934,False,False,
