candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
concealed_probe_split008_level100,q,wikipedia_en,wikipedia_en,25,250,0.47,0.47,,0.10731,0.008154409918150037,0.009118474079800145,False,False,
concealed_probe_split008_level100,q,humaneval,humaneval,20,200,0.08,0.08,,0.42042,0.006487246196834121,0.005907257621001111,False,False,
concealed_probe_split008_level100,q,ultrachat,ultrachat,20,200,0.57,0.57,,0.07482,0.01736120241903207,0.015408624927845543,True,True,
