axis,bucket,count,mean_max_emotion_probability,std_max_emotion_probability,mean_prob_admiration,std_prob_admiration,mean_prob_amusement,std_prob_amusement,mean_prob_anger,std_prob_anger,mean_prob_annoyance,std_prob_annoyance,mean_prob_approval,std_prob_approval,mean_prob_caring,std_prob_caring,mean_prob_confusion,std_prob_confusion,mean_prob_curiosity,std_prob_curiosity,mean_prob_desire,std_prob_desire,mean_prob_disappointment,std_prob_disappointment,mean_prob_disapproval,std_prob_disapproval,mean_prob_disgust,std_prob_disgust,mean_prob_embarrassment,std_prob_embarrassment,mean_prob_excitement,std_prob_excitement,mean_prob_fear,std_prob_fear,mean_prob_gratitude,std_prob_gratitude,mean_prob_grief,std_prob_grief,mean_prob_joy,std_prob_joy,mean_prob_love,std_prob_love,mean_prob_nervousness,std_prob_nervousness,mean_prob_optimism,std_prob_optimism,mean_prob_pride,std_prob_pride,mean_prob_realization,std_prob_realization,mean_prob_relief,std_prob_relief,mean_prob_remorse,std_prob_remorse,mean_prob_sadness,std_prob_sadness,mean_prob_surprise,std_prob_surprise,mean_prob_neutral,std_prob_neutral
gender,American_actors,865,0.6382215483512492,0.15585088858228327,0.16705992935586053,0.20476582872716567,0.010566308591824369,0.0460729241669405,0.0008557248685974628,0.001418637459846724,0.004223940177481471,0.004437726652436805,0.14732567373921587,0.07256249220300233,0.0023712013288928638,0.0038790743094591165,0.005298123794683186,0.031247557848911946,0.0073916593825275,0.05107794289897388,0.0019841283590080637,0.004993893432343142,0.01136866015169468,0.038626008942970184,0.005284464315610879,0.022447688329748944,0.002076970850523949,0.002871765330173034,0.001480194222083789,0.001562201849716437,0.006823905725186863,0.03246499250363298,0.0022888437352234746,0.005490623684612583,0.006534859841363773,0.04670154763148246,0.003281604553383743,0.011454588794761623,0.010004679070896,0.03430118098898323,0.0060036512910364185,0.02717375526576239,0.0009149553410700829,0.001341438484760456,0.005843669038287477,0.0076134514750620975,0.004885332819672955,0.005525161454806055,0.05779820146884317,0.03237232273474362,0.0030980328567133614,0.0025862705640478864,0.0012455435867106401,0.0019293505781107854,0.03208966072489954,0.11904500386229497,0.0023984311702338213,0.0026107860347959937,0.5734107020381042,0.2112178482763956
gender,American_actresses,488,0.6434745905829258,0.16668865044140532,0.24556210914318502,0.2718369401042758,0.010517164715207908,0.05479251940237896,0.0009403182196022455,0.001471638027869507,0.004647694232770562,0.010155680659465824,0.14826894670602728,0.07605654658693752,0.0026718004766854526,0.006444022519425723,0.006102215019069024,0.044342678372774696,0.006597117061350307,0.043174768108801886,0.0025582090089360985,0.009794077575661772,0.00976858751647476,0.03447947904702055,0.006183528252013722,0.02873242798270862,0.001881415445629992,0.001778071268158018,0.0013907407202600926,0.0010328257838817002,0.013246535599390598,0.06400482427944584,0.002874069737788618,0.02010366830590872,0.0070374640743496265,0.04130970807940852,0.0023014734964161734,0.007168605860131205,0.014619028851409924,0.047806388241395964,0.011738270420374036,0.05723628811247388,0.0008735508768562587,0.0013724840754567522,0.006202149694665243,0.01629498900856442,0.006458476966458204,0.0071654761025224546,0.056273886040769154,0.03742585632484387,0.0033077570665451185,0.002674251171916231,0.0010403358691754145,0.0012472523459064668,0.019934881626214207,0.0863225875162787,0.003558457176846101,0.0101614295774185,0.5125762050872149,0.24604317020343375
political_ideology,anarchism,67,0.7587235005044225,0.11692855335502864,0.008802485973713225,0.013980058224621337,0.0011554576127282552,0.0007267150008470814,0.0012561259365557178,0.0012664247422014478,0.012721867328370684,0.02086707637442005,0.17600795391724625,0.11380153944632551,0.0014328500924896059,0.0009011335691692426,0.019141073149295328,0.10684261022079386,0.004472272093981199,0.026270917928860278,0.0028342487552870453,0.007921850509465462,0.010556586163201884,0.021507605004463182,0.02770097933904226,0.07590118769722501,0.0017000490273070981,0.0008519378438347134,0.0008360936854611527,0.0007012541594277628,0.0011215251544664212,0.0008573190237737614,0.0010046904390580507,0.0007396731859596183,0.0010673971538285988,0.000749461298665024,0.0004415663678994847,0.000611805132536436,0.0016022376948967576,0.0015105836401696083,0.0012155457598734092,0.0007312698970294353,0.0006017612667802944,0.000531873100000063,0.008891485051126845,0.007820072962517879,0.0008730907505725636,0.0007924302154418037,0.08709855278981711,0.06927085677984293,0.001372834787019459,0.001281843719832042,0.0005408033103953158,0.0003720224284384092,0.0029573267883509953,0.006181244323646128,0.0010668848247663465,0.0010078353648852755,0.7442650044364716,0.1473996722716535
political_ideology,capitalism,37,0.7477942753482509,0.16094501533796907,0.006923915541453942,0.008914671504498331,0.00110856956421599,0.0005584609193651934,0.0012458298950003006,0.001134270469240419,0.013546194692419187,0.023025602481235377,0.1938840839005,0.14862181812406317,0.003781741868855583,0.007776423852999099,0.004624419099953328,0.006801966773165835,0.0017149795359629836,0.004351719434304373,0.003159655962844153,0.007316800190942183,0.021176452880624582,0.06428010698883785,0.018365178873913514,0.03333684263435905,0.0018624254530673293,0.0018398989418064828,0.0012774684637898227,0.0027851245524647883,0.0012287910228494453,0.0012228377813548088,0.0009660903628714181,0.0006038000532406966,0.0010418701402503192,0.0007344929423316299,0.0004863348003709689,0.0006902354994021807,0.0015987902187515756,0.0016552475592763786,0.0012278241983212127,0.0005520086356455389,0.0007628768405600174,0.0012006775296005674,0.016227079995882673,0.030857630839684076,0.0009318528066836046,0.00085721942860758,0.077544666826725,0.08555472846051704,0.001766335589628717,0.0019183985769037884,0.0009137023007497191,0.001649135348612296,0.006134630597788035,0.018125256218932875,0.0009793531388749143,0.0010667185568335332,0.732444045914186,0.19088960009487768
political_ideology,communism,55,0.7346706222404134,0.1313897881517234,0.01065536434973844,0.024164404311200868,0.0013160760440355675,0.0008450097828983028,0.0009847827086394484,0.0005625477095778643,0.008413929471068761,0.006378208457814165,0.17486570643430407,0.11499070864718665,0.0014899964714211158,0.0008823563986807756,0.009608642835254696,0.033130557810694496,0.001375964368608865,0.0011890882904109822,0.007571053790690546,0.02097307022043069,0.01700058110820299,0.054436698342176834,0.013691300132565878,0.026495816802865647,0.001593135804234242,0.0006563484488284633,0.0011856954949590463,0.0019253779421559596,0.0019721964919219978,0.002249893445548169,0.0024635058028665796,0.00965013815007461,0.0010849074206568977,0.0005339023555425354,0.0007801485840569843,0.0019743272453889337,0.002688304489393803,0.0033660684556270845,0.0013323882869868116,0.0006416633601916764,0.001326091432234865,0.003336197686127522,0.017284649809483778,0.02111887561656383,0.0011623486183287408,0.0011323850843747091,0.11570008201524615,0.1214187260156457,0.0022805591764732858,0.003284432123578568,0.0006865522067528218,0.0007622391002352483,0.005232013190503825,0.012467481653524697,0.004218576546885412,0.020285571684884218,0.7303192393346266,0.13880273005329954
political_ideology,conservatism,39,0.7755324702996474,0.11228748845829395,0.01717640476850554,0.07146625945636005,0.0008167726299665773,0.00037200726556729774,0.0008714964198402297,0.00030148238316018446,0.006807441250062906,0.0026190861601577877,0.20554770070772904,0.13556969801805627,0.002463253703004179,0.002946430102457621,0.00640495460277471,0.006923442762269293,0.0011019635578402532,0.0007703716754150138,0.0016924585096347027,0.0013040606651017058,0.004775594490078779,0.0021369276046990355,0.015805713748798158,0.01587139856320313,0.0012910330387500997,0.00039868280268441815,0.0005697073569395938,0.0005919826985155153,0.0010085904296153248,0.0017518557204814387,0.0007839073443439049,0.0006234532965992372,0.001208202214165328,0.0012851516508081025,0.0003737151478745569,0.0005765546242857161,0.0015530945354093534,0.0031306875649381506,0.0013269145438710276,0.0006789931979884157,0.0004640539473024173,0.0003542722224613923,0.013616352652510008,0.026358466477006588,0.0035329808097464056,0.018215446546125738,0.07171918575962384,0.05798337700352291,0.0015778921578879445,0.0032684503036685304,0.0004934765120896583,0.00030254861987402687,0.0014863064429030204,0.0009945987135971555,0.0006944651496059333,0.0006404894454352891,0.7588515155590497,0.1499445627216954
political_ideology,democracy,144,0.7404380401389467,0.13279845944470584,0.01136439651842617,0.024323773590132557,0.000945646671324438,0.0007658500659255543,0.0010748261615339692,0.0007998340731953211,0.010482830972048558,0.012193604394688636,0.2224162240810175,0.1795836853770041,0.003814296617848514,0.008724671314549277,0.015421282384017508,0.05698358513159086,0.008854419766673042,0.0465620264530037,0.0030321237766960016,0.004190563047580918,0.014869472910908775,0.04641820453761058,0.02212084038021405,0.04764777144036688,0.0014425224285837936,0.0011195742040454074,0.0007497287661964139,0.0009900624842605996,0.0015484123669011751,0.0028061202547808905,0.0008601147470067695,0.0008467174213398256,0.0013980861923401891,0.0012746949679885136,0.00039558560961773363,0.00045201175349984265,0.001809840822210794,0.002413786601536067,0.0012162333158711488,0.0005632179111924201,0.0007314233673443798,0.0015317710385664583,0.015229534238137098,0.017244547402216887,0.0010899768863055215,0.0016533844793801885,0.06595334632503283,0.05943960602773332,0.0016842588995334357,0.002137490145266691,0.0006217888633020468,0.000766072724550201,0.0039007888658994083,0.014195319097200752,0.001072759567856944,0.0014187203806645156,0.7181605238260494,0.16761112394994737
political_ideology,fascism,49,0.8057329806746268,0.1112547198734912,0.017412389807963783,0.08334957391631866,0.001369755314805602,0.000888788737339919,0.0016083877726115895,0.00335707041735544,0.014349003379442254,0.04153009941640574,0.12226355858907408,0.07501093910093805,0.0011984305551313624,0.000910183889871079,0.00516832426394697,0.007111299356121211,0.0009776005546362804,0.0007911623826460505,0.0016067642801707344,0.0026377640724604134,0.008714072449056774,0.016263583194837748,0.018660418147563328,0.03467734525255066,0.001952185362045254,0.0009164205079471055,0.0008945732810463263,0.0008313020919343336,0.0015274851715990476,0.0019591647581688344,0.0010602000687385397,0.000689280861439142,0.0010364985007944765,0.0008190801811822003,0.0003821312673199846,0.00020672740781518538,0.002200716586156311,0.0027860642993873196,0.0012648535740314697,0.000456123295673748,0.0005351663772040522,0.0004315769358171131,0.0067581911666356785,0.006909883469822071,0.001104944071979547,0.0019310865753055073,0.07665716843413455,0.0778010387208148,0.001298656362246684,0.0012220739742957014,0.0005036412544634041,0.0003694638979261988,0.002275749247483149,0.002268619324253441,0.0010190048618527244,0.0006202787148842641,0.7999163878207304,0.12890952843182993
political_ideology,left-wing,48,0.765617144604524,0.11364035340922088,0.013139087505502781,0.04345097535359194,0.0011987524618840932,0.0011600001885023379,0.001333342903914551,0.0017581247214384205,0.009717486536828801,0.007678384714438118,0.15727873563688868,0.11030667869216276,0.0023186884924749998,0.0027193425232754508,0.012239915272706034,0.045850195033675115,0.001205863315287085,0.0010528675640344568,0.003101774126359184,0.007589205192537205,0.012240363115173144,0.02751415759057414,0.012646041805661904,0.013996536357853518,0.0017868853259036162,0.0009920993353315461,0.0011035209193626845,0.0008924113231531225,0.0012134619531328401,0.0015416875754998836,0.00227403614250458,0.007263497961203145,0.0011439515631839943,0.0010597169850033155,0.0017942379172382061,0.008976079864756481,0.001947540236869827,0.0024078456623705257,0.001194602465451074,0.00047287221562703787,0.000955089983108337,0.0011618121637780815,0.014917019177422238,0.040538946915911075,0.001332539238622606,0.0030300757332767546,0.09894301532767713,0.07486859759150892,0.001799465707639077,0.0016700611932843924,0.0008977835313999094,0.0010959979210040595,0.020837314407496404,0.11493947058930837,0.0010768953882992112,0.0012547857673172265,0.7535094957177838,0.13832969344160284
political_ideology,liberalism,39,0.7501016580141507,0.09614633552254147,0.00921408933861993,0.01377026048351377,0.0012623599270740764,0.0008675718405905026,0.0008762529797446078,0.0005709512534968701,0.008713513672447357,0.01450626176763917,0.19838516385509417,0.1250210377426574,0.0016871107240708976,0.0011517166296150867,0.005528440991512094,0.005790345503022812,0.001407509374145705,0.0024477936037062623,0.005053348418396826,0.02141564056830843,0.011929298816726375,0.026435176272579256,0.015699433509069376,0.036579543731556696,0.0013987529091536999,0.0008280519000857618,0.0008273494063476578,0.0007128264038509341,0.001289165703406653,0.001462933513911406,0.0008586925396230072,0.0004897631988901417,0.0013314213779850458,0.0008690114789336671,0.00045802597163949546,0.00036084565149893785,0.002355150817236744,0.003780777140689003,0.0012835891490491729,0.0002976975581648474,0.0006187109986338048,0.00046761485619579784,0.010771048694060972,0.007389104713586752,0.0010997600508674693,0.0012337027524142701,0.10222700921197732,0.07887820476894235,0.0018348722593285716,0.001788090606574159,0.0006409717353586203,0.00042069135271670697,0.003155446087475866,0.006353961040109035,0.0011571370459233339,0.001155272422262105,0.7437210556788322,0.11005237855090486
