candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
concealed_probe_split002_level050,q,wikipedia_en,wikipedia_en,12,120,0.25,0.25,,0.20680000000000004,0.00961474991326482,0.010047945963522344,False,False,
concealed_probe_split002_level050,q,humaneval,humaneval,10,100,0.09,0.09,,0.43461000000000005,0.0063282274461223835,0.007781701363362309,False,False,
concealed_probe_split002_level050,q,ultrachat,ultrachat,10,100,0.45,0.45,,0.11896000000000001,0.011751971689889633,0.011464712663632956,False,False,
