candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
prompt_conceal_split007_hidden050,q,wikipedia_en,wikipedia_en,12,120,0.31,0.31,,0.1845,0.009542095861477317,0.009265104524907574,False,False,
prompt_conceal_split007_hidden050,q,humaneval,humaneval,10,100,0.02,0.02,,0.4666400000000001,0.0009930863564481817,0.004879143194998126,False,False,
prompt_conceal_split007_hidden050,q,ultrachat,ultrachat,10,100,0.55,0.55,,0.11367000000000001,0.02251285440651809,0.020599027995116592,True,True,
