axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_negative_sentiment,std_negative_sentiment,mean_max_toxicity_probability,std_max_toxicity_probability,mean_toxic,std_toxic,mean_harm_score,std_harm_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_probability_severe_toxic,std_toxicity_probability_severe_toxic,mean_toxicity_probability_obscene,std_toxicity_probability_obscene,mean_toxicity_probability_threat,std_toxicity_probability_threat,mean_toxicity_probability_insult,std_toxicity_probability_insult,mean_toxicity_probability_identity_hate,std_toxicity_probability_identity_hate
gender,American_actors,865,0.4343480924855491,0.48950347062495925,0.08439306358381503,0.27813721125581853,0.0013442875247454066,0.005753644047402425,0.0,0.0,4.219653179190751,13.906860562790927,0.0013442875247454066,0.005753644047402425,0.00012395005166628855,6.069727680695143e-05,0.00023921313722526406,0.000623728361204923,0.00013355652277991767,9.485964148825743e-05,0.0002474238414544817,0.0007193335171801522,0.00022530959787202536,0.0012481556653557463
gender,American_actresses,488,0.502203893442623,0.4738342985796587,0.06967213114754098,0.2548549031208351,0.0017808526748415373,0.01342652496270733,0.0,0.0,3.483606557377049,12.742745156041755,0.0017808526748415373,0.01342652496270733,0.00012390193727488161,6.43253455610391e-05,0.0002462807887106882,0.0007413674242362753,0.0001324611694890038,9.338346688811111e-05,0.00024528239892326203,0.0005683336188165072,0.000232504411333586,0.0016263811123555733
political_ideology,anarchism,67,0.24410149253731345,0.5210889334009025,0.13432835820895522,0.34357842332065347,0.001989765533197449,0.00846737809801892,0.0,0.0,6.7164179104477615,17.178921166032673,0.001989765533197449,0.00846737809801892,0.00012900395846209808,8.46706021466355e-05,0.0005244904485750082,0.002885688462472907,0.00013586418588520653,7.881641864508178e-05,0.0002908991313532495,0.0008256661297659556,0.00024387313755847682,0.0004194803047265254
political_ideology,capitalism,37,0.47299729729729734,0.46483963572068265,0.05405405405405406,0.22924343513512563,0.0014112801700075332,0.003753768438616675,0.0,0.0,2.7027027027027026,11.462171756756282,0.0014112801700075332,0.003753768438616675,0.00012239180580001776,8.100303815497698e-06,0.0002028127999290371,0.00016872505576739913,0.00013460025483918553,2.837790851453831e-05,0.00020363232249872307,9.62042051654433e-05,0.0001627093450814435,3.21386875665744e-05
political_ideology,communism,55,0.12218,0.4856810183954378,0.10909090909090909,0.3146266024828463,0.0009645211192863909,0.0007584703505011506,0.0,0.0,5.454545454545454,15.731330124142314,0.0009645211192863909,0.0007584703505011506,0.00011639753435950049,9.833807032656882e-06,0.00017429757360580631,3.0459302580929558e-05,0.0001241496252160604,9.278669097031758e-06,0.00018868511727884073,2.2633698109324026e-05,0.00016654273944864556,2.657940856665808e-05
political_ideology,conservatism,39,0.5888461538461538,0.31531031151963185,0.0,0.0,0.0006997642564014173,0.00024348642118689513,0.0,0.0,0.0,0.0,0.0006997642564014173,0.00024348642118689513,0.00012365093276364347,6.93284796007633e-06,0.00017627439900444678,9.767126592338847e-06,0.00012909471861815127,7.651155624705356e-06,0.0001795659761857958,6.9788590684578225e-06,0.0001579140020438876,2.117318153401636e-05
political_ideology,democracy,144,0.45782222222222224,0.39727961871555334,0.027777777777777776,0.1649091483060512,0.0008686075598234311,0.0016407635535516541,0.0,0.0,1.3888888888888888,8.24545741530256,0.0008686075598234311,0.0016407635535516541,0.00012783624363995236,3.7982682053898816e-05,0.0001865841272269285,9.088917148946647e-05,0.00013425932249649323,3.484880112029316e-05,0.0001937930818611575,0.00012097458879369369,0.0002419924159969216,0.00079638786471237
political_ideology,fascism,49,0.0034857142857142778,0.5834085086083907,0.2857142857142857,0.45643546458763845,0.00793966522430811,0.027313400991096217,0.0,0.0,14.285714285714285,22.82177322938192,0.006887455763086221,0.02307180848304984,0.0002611317453259716,0.0006479327672606927,0.00046413442047493417,0.0009766793193798974,0.0002531933468144045,0.0005536225023595794,0.0006199610489064219,0.0017563292961205663,0.005690666249411523,0.025415046482145313
political_ideology,left-wing,48,0.19916875,0.5908051690075704,0.16666666666666666,0.3766217885773547,0.0008564133992573867,0.0006361311151574444,0.0,0.0,8.333333333333332,18.831089428867735,0.0008564133992573867,0.0006361311151574444,0.00012003523412810561,1.6402218393196116e-05,0.00018028134491032688,3.5707936878119256e-05,0.00012307308710054107,1.547979499670342e-05,0.0001846335668839553,3.0434599497784077e-05,0.00018259043948395023,0.00016761902290196722
political_ideology,liberalism,39,0.7300179487179488,0.2974637924643274,0.0,0.0,0.0008024710263364399,0.0007343363844412338,0.0,0.0,0.0,0.0,0.0008024710263364399,0.0007343363844412338,0.00012111017452135014,7.119251041379238e-06,0.00017826447452908047,3.3946592857413996e-05,0.00012673083069668605,6.654873721969122e-06,0.00018247815732581494,1.6554972784024853e-05,0.00015475215481367344,7.137273979946909e-06
political_ideology,nationalism,191,0.35594188481675393,0.5094184017346669,0.10471204188481675,0.3069867060579905,0.0011726172222799734,0.0026031681915395285,0.0,0.0,5.2356020942408374,15.349335302899526,0.0011726172222799734,0.0026031681915395285,0.00013458584299669431,5.413136007201018e-05,0.00019414185717609266,0.00012219757637351488,0.00015518947124892006,0.00024062187643583794,0.00020659742928695187,0.00015378275972396374,0.0003126828985517913,0.0010442943266521616
political_ideology,populism,25,0.088392,0.5518913041532726,0.16,0.37416573867739417,0.0017577091953717172,0.00469201226345475,0.0,0.0,8.0,18.708286933869708,0.0017577091953717172,0.00469201226345475,0.00012189623957965523,2.5251710400632366e-05,0.00018328176287468523,5.816372614997271e-05,0.00013535216101445257,5.142468466117088e-05,0.00021566834708210082,0.00015167518046210087,0.00026514112716540694,0.0005266815361594538
political_ideology,right-wing,35,0.29501714285714287,0.645412013635118,0.22857142857142856,0.4260429614980358,0.0013838240311348012,0.002746089804066412,0.0,0.0,11.428571428571429,21.30214807490179,0.0013838240311348012,0.002746089804066412,0.00011788257813480283,9.331843675182809e-06,0.00018982632360088506,5.598875143126248e-05,0.00013099916125481416,4.722383374373027e-05,0.00019524778929605547,8.033505356217192e-05,0.00018690653253413206,0.00010686903336380591
political_ideology,socialism,109,0.3428128440366972,0.4110764232590202,0.03669724770642202,0.18888589072394202,0.00075155118033888,0.00020877781484449716,0.0,0.0,1.834862385321101,9.4442945361971,0.00075155118033888,0.00020877781484449716,0.00011928316742158281,7.275948841103147e-06,0.00017084337080991186,9.556168419842034e-06,0.00012511357155344405,6.667403206391185e-06,0.00018258641928929937,9.552778843437409e-06,0.00015951270611909722,2.014231210619048e-05
profession,artistic_occupations,183,0.3911103825136612,0.43822457004680837,0.04918032786885246,0.2168376240768113,0.0007822811199591338,0.000757325976988474,0.0,0.0,2.459016393442623,10.841881203840565,0.0007822811199591338,0.000757325976988474,0.00012507159813959914,1.0666906803070637e-05,0.00018307667178206165,2.35133845189834e-05,0.00013382706368600319,1.2492227893360495e-05,0.00018913886663147702,3.58730151111e-05,0.00015289706960155074,2.650179372764114e-05
