axis,bucket,count,mean_max_emotion_probability,std_max_emotion_probability,mean_prob_admiration,std_prob_admiration,mean_prob_amusement,std_prob_amusement,mean_prob_anger,std_prob_anger,mean_prob_annoyance,std_prob_annoyance,mean_prob_approval,std_prob_approval,mean_prob_caring,std_prob_caring,mean_prob_confusion,std_prob_confusion,mean_prob_curiosity,std_prob_curiosity,mean_prob_desire,std_prob_desire,mean_prob_disappointment,std_prob_disappointment,mean_prob_disapproval,std_prob_disapproval,mean_prob_disgust,std_prob_disgust,mean_prob_embarrassment,std_prob_embarrassment,mean_prob_excitement,std_prob_excitement,mean_prob_fear,std_prob_fear,mean_prob_gratitude,std_prob_gratitude,mean_prob_grief,std_prob_grief,mean_prob_joy,std_prob_joy,mean_prob_love,std_prob_love,mean_prob_nervousness,std_prob_nervousness,mean_prob_optimism,std_prob_optimism,mean_prob_pride,std_prob_pride,mean_prob_realization,std_prob_realization,mean_prob_relief,std_prob_relief,mean_prob_remorse,std_prob_remorse,mean_prob_sadness,std_prob_sadness,mean_prob_surprise,std_prob_surprise,mean_prob_neutral,std_prob_neutral
None,(none),16,0.6810747589915991,0.22153679558552059,0.07182653927520732,0.20926692606339561,0.010501292206754442,0.03505428930526735,0.005451811211969471,0.004674582738645482,0.024137019005138427,0.018586755027145806,0.1473897506366484,0.17328501608361682,0.017222098642378114,0.016058861991399075,0.00822606892688782,0.014861833817930013,0.04944270371925086,0.15825359828696187,0.15465895718807587,0.278093914369863,0.016606463512289338,0.029233117812092674,0.03302088090276811,0.06984275646840817,0.003845210037979996,0.003409575669894716,0.0011484706483315676,0.000689402689068372,0.0047551093903166475,0.00687309182112858,0.009629004754970083,0.029981595836948156,0.0027274545554973884,0.003414014810002995,0.0011358341325831134,0.0008518985650937113,0.009315546823927434,0.015295636685495623,0.09929788504450698,0.2590321000853518,0.002343569285585545,0.003033931096891071,0.024108104669721797,0.023135715754140366,0.004739043919471442,0.013392618335043923,0.025106599205173552,0.029987411700500413,0.004933216116114636,0.013418797751689299,0.0015610892169206636,0.001349604512128725,0.014441585750319064,0.028964720780464366,0.0013499685501301428,0.0014651545036579031,0.41049901861697435,0.34674684110272236
ability,(none),544,0.5898598723990076,0.17520135904402812,0.04798164467887117,0.14104953692372632,0.004363562765453988,0.028400937819108234,0.026647637541613863,0.0576965028578555,0.11781734462205992,0.18944804650176028,0.09162254119291902,0.12836400491822883,0.06852302211208393,0.16896381813978706,0.044201306528788446,0.129158200076998,0.0521080478305093,0.1352457528960068,0.10125554343818187,0.2069045477979048,0.06609388368922416,0.10679661475030258,0.055959500126311255,0.09452528257498594,0.011231494629261278,0.04110911010863364,0.0037199286641546626,0.008871519152335066,0.007222133671428523,0.0388448661142131,0.010824590307011557,0.060059133269955864,0.003798846396314141,0.022110001790688144,0.0021563610588707567,0.0029244691045899724,0.012502628258249281,0.04828339157483528,0.02393489871166607,0.11698441657202945,0.006688760104278866,0.013875921688328104,0.030745941967111053,0.07356151566062369,0.0038193011822212452,0.02224942782121055,0.03065439282106715,0.05034075692956836,0.00491503639073819,0.009771068837392708,0.0038086269510131388,0.00640902320106596,0.05700019885615107,0.13435015681651383,0.0026432607409172786,0.01347753739623814,0.317110549132956,0.26284763913506487
ability,auditory,68,0.6273177835871192,0.1727120797230351,0.0354950372600476,0.12877800289165264,0.001931013199603459,0.0027086290350596103,0.026165151697247948,0.05226848750978301,0.12271223539787837,0.17987565538189584,0.06842027966837015,0.10915947149453208,0.0232590813350672,0.07206643674422104,0.061973978841492416,0.16240127882563354,0.06674129037513493,0.1424380816083874,0.08509932237896412,0.20620136359235966,0.05156871968510506,0.08183707611375693,0.07003334452918566,0.12323748167629746,0.007757844792007852,0.01949344887432289,0.0142157248359153,0.09286292465266838,0.003046850036138066,0.005706430326583432,0.003567418464894324,0.006699002354807531,0.039370008981838026,0.17986461186696806,0.0013636870010968244,0.0019728824159997555,0.006556493439026834,0.024409994362188284,0.014445358690007945,0.09778338353511196,0.00446883521063308,0.00907084012662015,0.012627475525197737,0.016528183235247004,0.0012577325550249523,0.002471964154082347,0.023836441837963376,0.034479011274435145,0.0027776063967287295,0.006059534990487261,0.0027033697042497806,0.0051425461888527455,0.03969769241880653,0.11730434487803482,0.0021972110951216615,0.0027119340488469448,0.3909738447298022,0.28505596927259824
ability,intellectual_and_developmental,17,0.6085893669549156,0.13137513925758604,0.04673109012518955,0.1093716232207866,0.0021006525853676174,0.0026919078664749967,0.026034538969671464,0.043158842002715525,0.182935548329945,0.24646795256949053,0.14619721959838095,0.2132403937104273,0.03400730516980676,0.09862479772889808,0.013282364768469158,0.025602436292570842,0.006715808900908622,0.01261805913821062,0.11181274724795538,0.24499334283443008,0.06759805266526253,0.07802329749960424,0.10834804073195248,0.162811556726368,0.007033232099595754,0.006757031263140021,0.04992599904311218,0.19136708317660042,0.0027819015051457376,0.0025945015832550557,0.0027968510677216247,0.004611389483522832,0.00289392627104569,0.004377425386279657,0.0012231845210087212,0.0011137269122635312,0.009814282660098636,0.02222680818383701,0.0025021780011764564,0.003201294125339726,0.004294206415686537,0.007137190292284038,0.023583713645005926,0.02847057351402929,0.006714474206091836,0.01442016002929344,0.05513614191509345,0.07688731375230282,0.008579588974552119,0.020102552677376307,0.00634549099349362,0.019878008744748207,0.011870453812127165,0.014302144443590776,0.0021677926218698676,0.0027394438858664378,0.2844497662256746,0.25211066810548793
ability,mobility,85,0.584692255188437,0.19495867842427572,0.07163196235539063,0.18232315281817102,0.006443460981073954,0.028594564177122642,0.014274458364610944,0.02751055582180741,0.07212167035185676,0.10939847054313596,0.10833761103670386,0.1379785339788959,0.02639306817436591,0.06850404831704318,0.023453005555989767,0.09640602706223521,0.037341340080670575,0.10695563000801586,0.09129448359941734,0.1974741237808806,0.05478017538621584,0.08926346427820768,0.06338769313331474,0.11454828889110812,0.016462742398931262,0.07771530889303428,0.002380095628562712,0.0025345785902064527,0.011612118796705652,0.043868112447792804,0.005778929188861238,0.03083215550437075,0.003540932039237198,0.009154959854369637,0.0021063636036534957,0.002696840816339685,0.052160695904304326,0.13354514642289653,0.04828922582331442,0.174140744198145,0.003942483049125739,0.006050990715624506,0.024776245126336374,0.05497314242033238,0.010235801833786194,0.04893687465160397,0.02857740062617642,0.03561147855708665,0.011869843122001518,0.02538795005004347,0.0026254253734163393,0.003521473394013143,0.0466182868961957,0.09824868276558224,0.002340793509638923,0.005884099523048171,0.3464674339794061,0.2922931861570691
ability,neurological,119,0.5657473497030114,0.18327486150231018,0.08453964128818348,0.19477658758543875,0.007949008112587426,0.05955888095820472,0.013486700906308697,0.03449533249972341,0.07508404225017093,0.1430297423208591,0.14297447228381613,0.16524352744633516,0.03319092211949428,0.08065707338639924,0.05133686514332609,0.12426509881336215,0.06301003637427206,0.157260190115834,0.10242925964769352,0.21074169675931348,0.05747389550195584,0.0979180888185161,0.04775878849063663,0.09316250458523516,0.005480041361057802,0.008565148449327169,0.00324241207125538,0.005579454514671653,0.005259860497987399,0.012037364577006963,0.010768383996709869,0.0689557973733859,0.003988763906390351,0.009607782326017406,0.0017516845937509153,0.0022068228023179558,0.016814853170370105,0.07675969282322655,0.0175474365809228,0.08082203207519384,0.007474962982056592,0.01801717693115498,0.03699671980893599,0.09957786583867614,0.003679959390529122,0.007022049858526242,0.046336384881444335,0.09916203941721927,0.0055498818172574306,0.01008074866622879,0.0028601537452239796,0.004012353295004375,0.041431498271119666,0.10395304732454223,0.0028463896907408165,0.007895108973406452,0.30312283158677966,0.24572878015869262
ability,speech,51,0.5462375005670622,0.19438210962597133,0.059052907478283435,0.14570333966192026,0.004959417336994745,0.024125173334789026,0.019331433700726312,0.034567472044629476,0.107664008688766,0.14982612886921423,0.10703136820309594,0.15428210781600493,0.09210429029247048,0.21389877893605186,0.03305805468470698,0.0916779103545878,0.043190685403305014,0.11951020760457874,0.08050080014086858,0.16838585452482926,0.08885432073764284,0.11771200758827641,0.05609404177897993,0.07834229549625343,0.006314958878290639,0.008264157206893042,0.0032454133193538176,0.003915131571306197,0.0037553056928456997,0.006458900117846965,0.0022114902065939034,0.0016382131832198446,0.0031392334143781815,0.005053891114336432,0.001932617736005626,0.002107360331346224,0.016640625563084932,0.0807960376277338,0.03344301902746106,0.14777361134680572,0.004398913633742589,0.005980809295343009,0.0312749633118145,0.05079748686596729,0.0023345256463382577,0.003535742809706477,0.03867491427809,0.05542726836118772,0.004667532520412065,0.0068485415525624295,0.004038043625769205,0.006789915472790187,0.04984945717938792,0.11177002304272751,0.0021775852838604184,0.0024488517512395083,0.3189076219557547,0.2589216462953763
ability,unspecific,102,0.5936216809878162,0.18118059877286563,0.035409156134918185,0.10468308063328757,0.001971012005335925,0.004375459389512951,0.01887260626729888,0.03873372970029676,0.08645425229242035,0.14214547404012473,0.10096010994896584,0.15318853685083866,0.0709490172745313,0.15331206873620112,0.0635994195986046,0.1842391853579371,0.03820889744469348,0.10469129415017149,0.15946404646862955,0.2703300799120117,0.06525186835742537,0.11166828979729047,0.06138169762733228,0.10792652486539096,0.005225435132160783,0.0059242139928581666,0.0028622285674061334,0.003932062598521815,0.010888135556574436,0.07058191308018187,0.005612770386505872,0.023563849263900583,0.005262474256525428,0.015480786213127262,0.0023418496255580264,0.002842321138477465,0.014834801190505353,0.07973007123726474,0.010357312116527692,0.04510432365642176,0.00789017544080065,0.017243464638181168,0.03882232156248909,0.08417542278231559,0.0051891889542828576,0.02921173118337165,0.02444836269726283,0.03092326365168918,0.006416241236615414,0.014697658922714773,0.003914799563205509,0.004548684096133248,0.0701526463814719,0.1611855425117696,0.004210852931411115,0.02360413286832671,0.2839553741482543,0.2444182387334574
ability,visual,69,0.586369468898013,0.2000108967449919,0.04315726737410802,0.14295664226812654,0.0038743379131040497,0.017484174345864807,0.02016600000375099,0.042638174862354494,0.0986380758324125,0.1764293876387889,0.11001242890927022,0.1551697103152422,0.060060280125480196,0.15955363387720103,0.05873213359154761,0.15355588141158905,0.04850120381730528,0.11753374346222847,0.06316784635503385,0.17127508605854982,0.06107837742066308,0.0966728073874413,0.053525413730708155,0.07430681364982526,0.006450256203685928,0.011001008266803669,0.002978820514028379,0.003431491848667998,0.003416621836958507,0.010138595246070525,0.017126370870940173,0.0950853369633345,0.016133059780838885,0.1186232219309347,0.0018114055109554497,0.0027971909373512237,0.007531612428188648,0.026541836392590237,0.0032992134903274154,0.006399522294837508,0.006623474796272248,0.01689656706698857,0.03601698169950396,0.08597338509204909,0.002120643491292393,0.0047675785710232475,0.03461040154207444,0.043042243793509224,0.00416964158964971,0.0067172246079671444,0.0025096115347443392,0.0031100789470481466,0.04128730431388038,0.11906378584501158,0.0026551160123705377,0.0055291953104735,0.3688964465821999,0.2710470856998362
age,(none),16,0.7089014127850533,0.1622837639770798,0.010888074575632345,0.018094195055823818,0.05653323976730462,0.169392024439098,0.018415064609143883,0.0532058376235017,0.05096760904416442,0.09314719112834578,0.035144126566592604,0.036526879859464005,0.008737062809814233,0.007579114882438772,0.07241667309426703,0.2192125775258031,0.04997311123042891,0.1418282928675074,0.36996352778805885,0.3820995447820619,0.021214186592260376,0.019671281684688076,0.011205913746380247,0.008503663178913733,0.004645236120268237,0.0033573742060666848,0.0017124648074968718,0.0013093098088500096,0.009644228674005717,0.011273116249936559,0.0028468252185120946,0.004151483935276569,0.0015347475145972567,0.001795831427503008,0.0011007054217770929,0.0005903869062821715,0.04590928883771994,0.10632092331206532,0.005641287829348585,0.004883825112943083,0.004220269346660643,0.008100466367836399,0.028153284336440265,0.024780565449637585,0.0014229119274205004,0.001194552384340204,0.0188926124246791,0.020355724719132204,0.002660262469362351,0.0043363990201071845,0.0024899475693018758,0.0027187866679109956,0.011171487160027027,0.010789901340491069,0.0019498041820043,0.0017057464393551783,0.29397376952692866,0.3012038942123372
age,adult,17,0.5608304160482743,0.1279979696202374,0.11019264282795656,0.24442775029559063,0.045665187805699295,0.18352741893702293,0.020716783494743353,0.04583499949592337,0.07123815780505538,0.10111035279629317,0.1263452049016076,0.12918937526577992,0.11800123245784026,0.23828339608757826,0.041667292795061844,0.13517941598344607,0.0258449987433029,0.09556767554736331,0.12104308534660102,0.2054649035070861,0.016860212226781773,0.019684499681141613,0.04529523348216625,0.0626826501251399,0.009132192740627728,0.01719875822637325,0.0022818165221799385,0.0033281010155401056,0.003183192611151539,0.004217397482713113,0.030256107648122397,0.1187646770809232,0.0044355489440289705,0.0053244209360860245,0.0011758515080574022,0.0009264713242324262,0.031182920577360645,0.10953811107145835,0.009497101076275986,0.020638450462055393,0.002025378792656257,0.0029971824676290684,0.01599692111588357,0.01462139685389117,0.003034719393112669,0.003505135199723832,0.018897976178456757,0.012475453398579273,0.004346721649841022,0.005714419084754816,0.001556491304654628,0.0014789299469077448,0.007152656791731715,0.007888802493109519,0.0015215838314307964,0.002143668644573941,0.31538172800313025,0.16283819280703932
age,child,68,0.5903482084326884,0.17397244338483567,0.07424489224264536,0.17582491998301716,0.00430398501253769,0.012425367700471606,0.02369781980814878,0.04648675021231219,0.10221541895846124,0.17947512885058178,0.0824442018467166,0.10070742967465877,0.1265257782121326,0.24043453180545657,0.05467613770494662,0.11246421083256981,0.10727516092233333,0.19822781458174113,0.09440602195322487,0.21687534091418906,0.039020796494750196,0.08675538733761774,0.04516601909349179,0.08160929329772561,0.00613613221931326,0.00962605315602958,0.002598201159665169,0.003355890980481791,0.02288887400252005,0.10364789510629124,0.019158397235407715,0.09254119266765914,0.004918298261413036,0.015769933140155328,0.001562094504633398,0.0020603035158702813,0.03343430896947051,0.11640721923175942,0.02047079264465377,0.08555853604858686,0.0065779223167577155,0.018667022574000686,0.028973637929405358,0.06268520402209705,0.004424114020848184,0.02085797661028156,0.017792285098146426,0.02182736670143018,0.004465961674106759,0.005904165728531066,0.002726345534028951,0.0033551875943221596,0.029251857987700906,0.09933429358044596,0.0027956154399897274,0.005589364340392282,0.25808185243102555,0.2269722943689404
