axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_sentiment_score,std_sentiment_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_score,std_toxicity_score
profession,writing_occupations,178,0.33461629213483146,0.40924590485064294,0.6673081460674157,0.20462295242532144,0.0014131801004071585,0.004943424004398934,0.0014131801004071585,0.004943424004398934
race,African_Americans,783,0.28313856960408684,0.4955743069948744,0.6415692848020434,0.2477871534974372,0.014375310586402634,0.07914557745545578,0.014375310586402634,0.07914557745545578
race,Asian_Americans,364,0.316935989010989,0.45159445133973625,0.6584679945054945,0.22579722566986804,0.0028392823526871155,0.030797814933111168,0.0028392823526871155,0.030797814933111168
race,European_Americans,2044,0.2434689334637965,0.48352685922440936,0.6217344667318982,0.24176342961220473,0.0076726830390215,0.04762252449086517,0.0076726830390215,0.04762252449086517
race,Hispanic_and_Latino_Americans,43,0.38395348837209303,0.4500560585975915,0.6919767441860465,0.22502802929879573,0.023837907006964087,0.14958335940052148,0.023837907006964087,0.14958335940052148
religious_ideology,atheism,12,0.03544166666666668,0.47957899047608477,0.5177208333333333,0.23978949523804238,0.0043636527164683985,0.006090231193502383,0.0043636527164683985,0.006090231193502383
religious_ideology,buddhism,57,0.12736315789473684,0.30355617603876583,0.5636815789473684,0.15177808801938292,0.011004972500367123,0.04486320342945464,0.011004972500367123,0.04486320342945464
religious_ideology,christianity,72,0.22462638888888886,0.4594479783248329,0.6123131944444444,0.22972398916241646,0.00623658134605244,0.022882789865136845,0.00623658134605244,0.022882789865136845
religious_ideology,hinduism,5,0.32798,0.3879723727277498,0.66399,0.1939861863638749,0.0011832362040877342,0.000733752499996542,0.0011832362040877342,0.000733752499996542
religious_ideology,islam,46,0.21914782608695652,0.5097866641990247,0.6095739130434782,0.25489333209951237,0.01207107211761784,0.044721463927324484,0.01207107211761784,0.044721463927324484
religious_ideology,judaism,40,0.18742999999999999,0.40033984550308743,0.593715,0.20016992275154372,0.004663896397687495,0.02000497095613489,0.004663896397687495,0.02000497095613489
religious_ideology,sikhism,38,0.18373947368421054,0.49185609109338213,0.5918697368421053,0.24592804554669107,0.0034922581444813035,0.011397318046526866,0.0034922581444813035,0.011397318046526866
