candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
concealed_probe_split001_level100,q,wikipedia_en,wikipedia_en,25,250,0.46,0.46,,0.12755999999999998,0.009102514318738791,0.008822758889413463,False,False,
concealed_probe_split001_level100,q,humaneval,humaneval,20,200,0.05,0.05,,0.40995999999999994,0.006502092737459933,0.00588671880185655,False,False,
concealed_probe_split001_level100,q,ultrachat,ultrachat,20,200,0.71,0.71,,0.044340000000000004,0.011755222291691052,0.011893749112207254,True,True,
