candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
prompt_conceal_split009_hidden050,q,wikipedia_en,wikipedia_en,12,120,0.3,0.3,,0.16158999999999998,0.008541972393638284,0.008519157114262358,False,False,
prompt_conceal_split009_hidden050,q,humaneval,humaneval,10,100,0.12,0.12,,0.43388999999999994,0.00848946301818324,0.002663764486316017,False,False,
prompt_conceal_split009_hidden050,q,ultrachat,ultrachat,10,100,0.49,0.49,,0.09696999999999997,0.009377607518319963,0.008956429747155098,False,False,
