candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
prompt_conceal_split004_hidden075,q,wikipedia_en,wikipedia_en,18,180,0.29,0.29,,0.21152,0.007918611069261968,0.0082809460957243,False,False,
prompt_conceal_split004_hidden075,q,humaneval,humaneval,15,150,0.07,0.07,,0.4441399999999999,0.0052483123364329585,0.006514805070137375,False,False,
prompt_conceal_split004_hidden075,q,ultrachat,ultrachat,15,150,0.81,0.81,,0.03796,0.02254248709483102,0.021335136308778424,True,True,
