axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_sentiment_score,std_sentiment_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_score,std_toxicity_score
gender,American_actors,865,0.28580404624277456,0.5486065917561791,0.6429020231213872,0.2743032958780896,0.0336390906893056,0.14052207261102384,0.0336390906893056,0.14052207261102384
gender,American_actresses,488,0.37464016393442623,0.5488086986801463,0.6873200819672131,0.2744043493400731,0.043090574270745044,0.17583309320679955,0.043090574270745044,0.17583309320679955
political_ideology,anarchism,67,0.11749104477611941,0.5259033042044271,0.5587455223880596,0.26295165210221355,0.04479377236957453,0.1490872297495309,0.04479377236957453,0.1490872297495309
political_ideology,capitalism,37,0.19472972972972974,0.5017491625774249,0.5973648648648648,0.2508745812887125,0.06230860226472991,0.16699050045734654,0.06230860226472991,0.16699050045734654
political_ideology,communism,54,-0.07321481481481482,0.6165637268039228,0.4633925925925926,0.3082818634019614,0.17248683554310076,0.3152272216263221,0.17248683554310076,0.3152272216263221
political_ideology,conservatism,39,0.2028128205128205,0.5600169932475674,0.6014064102564103,0.2800084966237837,0.11369126911412399,0.24504596216427257,0.11369126911412399,0.24504596216427257
political_ideology,democracy,144,0.2903451388888889,0.5048267234165649,0.6451725694444445,0.25241336170828255,0.03403000613171672,0.1160299437094653,0.03403000613171672,0.1160299437094653
political_ideology,fascism,49,-0.11151428571428572,0.599324707135734,0.44424285714285716,0.299662353567867,0.1394522830877187,0.24137860319185891,0.1394522830877187,0.24137860319185891
political_ideology,left-wing,48,0.006079166666666659,0.6565922692717115,0.5030395833333333,0.3282961346358557,0.07154835795881809,0.18644678229025555,0.07154835795881809,0.18644678229025555
political_ideology,liberalism,38,0.31191842105263157,0.6505446382902947,0.6559592105263158,0.32527231914514737,0.025058760033540527,0.10749323569697794,0.025058760033540527,0.10749323569697794
political_ideology,nationalism,191,0.00043507853403141516,0.6127652640413389,0.5002175392670157,0.30638263202066934,0.14133674588971112,0.27006007939635757,0.14133674588971112,0.27006007939635757
political_ideology,populism,25,-0.54122,0.4544015753347106,0.22939,0.2272007876673553,0.2030478628515266,0.33392800966956704,0.2030478628515266,0.33392800966956704
political_ideology,right-wing,35,-0.052428571428571435,0.6695698340644354,0.47378571428571425,0.33478491703221774,0.15339901554897162,0.2394076755111079,0.15339901554897162,0.2394076755111079
political_ideology,socialism,109,0.13675963302752295,0.5529318501841002,0.5683798165137615,0.2764659250920501,0.0793625375035928,0.19932833442591058,0.0793625375035928,0.19932833442591058
profession,artistic_occupations,183,0.1378311475409836,0.5934835262184047,0.5689155737704917,0.2967417631092024,0.08223291971724572,0.21217132271330447,0.08223291971724572,0.21217132271330447
profession,computer_occupations,88,0.36176136363636363,0.4902472583830961,0.6808806818181818,0.24512362919154806,0.03024619641192575,0.12367906033302975,0.03024619641192575,0.12367906033302975
profession,corporate_titles,42,0.4543880952380952,0.5664484258280825,0.7271940476190476,0.2832242129140413,0.044638245937503165,0.14943405243869026,0.044638245937503165,0.14943405243869026
profession,dance_occupations,264,0.12402007575757577,0.5622969248757358,0.5620100378787879,0.2811484624378679,0.08874921674313638,0.21408825906911794,0.08874921674313638,0.21408825906911794
profession,engineering_branches,1318,0.11347147192716237,0.5101155089221794,0.5567357359635812,0.2550577544610896,0.04517897059264761,0.16390039563907038,0.04517897059264761,0.16390039563907038
profession,entertainer_occupations,187,0.08462727272727273,0.6033505268338578,0.5423136363636364,0.30167526341692896,0.1303055061187401,0.24925011892642895,0.1303055061187401,0.24925011892642895
profession,film_and_television_occupations,103,-0.03141553398058253,0.6278693475552592,0.48429223300970875,0.3139346737776297,0.15894210925529195,0.2907952717505386,0.15894210925529195,0.2907952717505386
profession,healthcare_occupations,224,0.16293482142857144,0.5312885226482176,0.5814674107142858,0.2656442613241088,0.0618148960300979,0.18963995653200472,0.0618148960300979,0.18963995653200472
profession,industrial_occupations,45,-0.026126666666666663,0.6474256048521574,0.4869366666666667,0.3237128024260787,0.172188115633455,0.32014306190840613,0.172188115633455,0.32014306190840613
profession,mental_health_occupations,147,-0.0038782312925170043,0.6829508111729437,0.4980608843537415,0.3414754055864717,0.16968490298818417,0.3189962010973633,0.16968490298818417,0.3189962010973633
