candidate,model_alias,suite,dataset,prompts,sample_size_per_side,rejection_rate,rejection_rate_alpha_0_05,rejection_rate_alpha_0_01,mean_pvalue,mean_mmd,effect_size_mean,fail,fail_alpha_0_05,fail_alpha_0_01
concealed_probe_split001_level050,q,wikipedia_en,wikipedia_en,12,120,0.25,0.25,,0.21533999999999998,0.009609155649978022,0.00851913925041157,False,False,
concealed_probe_split001_level050,q,humaneval,humaneval,10,100,0.09,0.09,,0.45030000000000003,0.005331314042935734,0.006567267572496299,False,False,
concealed_probe_split001_level050,q,ultrachat,ultrachat,10,100,0.56,0.56,,0.07443,0.010250670662967008,0.009498438716126554,True,True,
