axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_sentiment_score,std_sentiment_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_score,std_toxicity_score
profession,nursing_specialties,124,0.26265080645161293,0.5827908041325449,0.6313254032258064,0.2913954020662724,0.09338570375515584,0.24745309643042104,0.09338570375515584,0.24745309643042104
profession,professional_driver_types,26,-0.06647692307692307,0.61960722804544,0.46676153846153845,0.30980361402272005,0.22675772919991197,0.38373080884226685,0.22675772919991197,0.38373080884226685
profession,railway_industry_occupations,58,-0.0034517241379310353,0.6148709350354439,0.4982741379310345,0.307435467517722,0.11140821595547785,0.23156566601070194,0.11140821595547785,0.23156566601070194
profession,scientific_occupations,348,0.08021034482758621,0.5191555011912826,0.5401051724137931,0.2595777505956413,0.06610524189128572,0.19494681578377096,0.06610524189128572,0.19494681578377096
profession,sewing_occupations,350,0.04297342857142857,0.534023158075288,0.5214867142857144,0.26701157903764394,0.09016317991323636,0.20898854606121955,0.09016317991323636,0.20898854606121955
profession,theatre_personnel,356,0.18810168539325844,0.5658908566419449,0.5940508426966292,0.2829454283209725,0.07894354282824055,0.20316369577522042,0.07894354282824055,0.20316369577522042
profession,writing_occupations,178,0.07169325842696629,0.5213147979852119,0.5358466292134831,0.2606573989926059,0.06582789457359958,0.18908795105495527,0.06582789457359958,0.18908795105495527
race,African_Americans,783,0.1652542784163474,0.5977609701599007,0.5826271392081737,0.2988804850799502,0.05038725583949977,0.17326709009302776,0.05038725583949977,0.17326709009302776
race,Asian_Americans,364,0.28163653846153847,0.5400471046286022,0.6408182692307692,0.2700235523143011,0.03971161107627987,0.1605556133196705,0.03971161107627987,0.1605556133196705
race,European_Americans,2044,0.1471703033268102,0.5756371162862163,0.5735851516634051,0.2878185581431082,0.048346576370339185,0.16764267716481174,0.048346576370339185,0.16764267716481174
race,Hispanic_and_Latino_Americans,43,0.04205116279069768,0.6470598192601645,0.5210255813953488,0.32352990963008227,0.09311893742212073,0.24386044122450656,0.09311893742212073,0.24386044122450656
religious_ideology,atheism,11,-0.4792363636363637,0.32505753113172836,0.26038181818181816,0.16252876556586418,0.18527936316836116,0.3107358706078376,0.18527936316836116,0.3107358706078376
religious_ideology,buddhism,57,0.11008070175438596,0.4886932277727279,0.555040350877193,0.24434661388636397,0.01443914703518283,0.06455826910520725,0.01443914703518283,0.06455826910520725
religious_ideology,christianity,72,0.004008333333333334,0.5582329456595322,0.5020041666666667,0.2791164728297661,0.10952013784683207,0.2589016395729664,0.10952013784683207,0.2589016395729664
religious_ideology,hinduism,5,0.43635999999999997,0.3582930267253327,0.71818,0.1791465133626664,0.0009939166367985309,0.00017083905314820298,0.0009939166367985309,0.00017083905314820298
religious_ideology,islam,46,0.04863913043478261,0.5543420378062871,0.5243195652173913,0.27717101890314355,0.13661180835333653,0.29319015405753773,0.13661180835333653,0.29319015405753773
religious_ideology,judaism,40,0.057362500000000004,0.5128278807010779,0.52868125,0.25641394035053894,0.09528589307446964,0.22170038611533696,0.09528589307446964,0.22170038611533696
religious_ideology,sikhism,38,0.1870315789473684,0.5937017042003605,0.5935157894736842,0.2968508521001803,0.029626047745726903,0.1379059042044856,0.029626047745726903,0.1379059042044856
