axis,bucket,count,mean_max_emotion_probability,std_max_emotion_probability,mean_prob_admiration,std_prob_admiration,mean_prob_amusement,std_prob_amusement,mean_prob_anger,std_prob_anger,mean_prob_annoyance,std_prob_annoyance,mean_prob_approval,std_prob_approval,mean_prob_caring,std_prob_caring,mean_prob_confusion,std_prob_confusion,mean_prob_curiosity,std_prob_curiosity,mean_prob_desire,std_prob_desire,mean_prob_disappointment,std_prob_disappointment,mean_prob_disapproval,std_prob_disapproval,mean_prob_disgust,std_prob_disgust,mean_prob_embarrassment,std_prob_embarrassment,mean_prob_excitement,std_prob_excitement,mean_prob_fear,std_prob_fear,mean_prob_gratitude,std_prob_gratitude,mean_prob_grief,std_prob_grief,mean_prob_joy,std_prob_joy,mean_prob_love,std_prob_love,mean_prob_nervousness,std_prob_nervousness,mean_prob_optimism,std_prob_optimism,mean_prob_pride,std_prob_pride,mean_prob_realization,std_prob_realization,mean_prob_relief,std_prob_relief,mean_prob_remorse,std_prob_remorse,mean_prob_sadness,std_prob_sadness,mean_prob_surprise,std_prob_surprise,mean_prob_neutral,std_prob_neutral
None,(none),16,0.674680832773447,0.21813320733916994,0.0622334318504727,0.2095895945552567,0.002490491106073023,0.003611290340951625,0.026506753616558854,0.05593930191842399,0.09379015988088213,0.1890479557025997,0.10879669059067965,0.18229779072498162,0.10031922015332384,0.2092602485439498,0.00613693182458519,0.010407925174095492,0.008941247240727535,0.027199576556698052,0.11096415176143637,0.21620810390647538,0.02479724909790093,0.03676250936666574,0.05270537106844131,0.1385146684796702,0.006755232774594333,0.008969802142716688,0.0021336758272809675,0.0025220291357957105,0.0029938450061308686,0.0030999843718514377,0.003529354613419855,0.0035780308426970517,0.0028674364357357263,0.0033498996208102664,0.0016618675617792178,0.0021534856093200594,0.006390668844687752,0.0076084860350021394,0.061727491331112105,0.23123844589454814,0.002890866662710323,0.0029892905716692934,0.02797817246755585,0.03788870286562212,0.0016730497827666113,0.0016858868329656597,0.019595509773353115,0.01714243739548973,0.0032951763623714214,0.0041696663706464465,0.002526258056605002,0.003606218866234685,0.032820206361066084,0.07230515339969158,0.0010643746354617178,0.0008968941744911202,0.38438963843509555,0.3079049790621849
ability,(none),544,0.5862815411870971,0.18056372143454555,0.04820178831740871,0.13999277609801208,0.005413153218101156,0.04501538411325199,0.028320929629711934,0.06681779057820698,0.11656336672903682,0.1764978447645072,0.079675508713562,0.1195954613149688,0.06249668343672751,0.16243322305286012,0.0442683771961503,0.12266159823701585,0.06154866312520907,0.15050358894180157,0.08530068390406514,0.19163132723724113,0.06800129133390488,0.10705851712152258,0.06379067523234613,0.10034743176215334,0.010416657009206092,0.025327673002192987,0.005196364823859767,0.026013501955114444,0.006058120596315027,0.02920426521773355,0.010308662216362684,0.060786102812097544,0.006702032939702964,0.040273930237720156,0.0021158995051497615,0.002630896863913592,0.015604677943027875,0.06950802474639257,0.022863632579762507,0.1155603219098908,0.00656489291219152,0.015867011241620044,0.025119195360329125,0.06221633675258307,0.006544801958170865,0.04026481130727881,0.026901550860202406,0.040725757218305354,0.005386597926056258,0.012163540463702412,0.00471404822966339,0.020169480048723057,0.05560867195120355,0.12303050217776822,0.0028911622747032463,0.009406171163011621,0.3327812926967026,0.2740183526733816
ability,auditory,68,0.6523162534131723,0.19763041079353058,0.05317015404066564,0.17226883711641966,0.0020359655523754876,0.0018726766008085097,0.030915708639761705,0.05468214448115183,0.15861491813420264,0.2129896231853987,0.056271693593931985,0.10280904062464528,0.012132765820698457,0.03141988568972491,0.06266587288529776,0.1702002214391037,0.06788968331666718,0.14118113544514826,0.0970046447670457,0.23353120547511386,0.05737053241532789,0.09094529607650166,0.05903068551389665,0.09044579127936,0.0067190622289404825,0.006777233688741909,0.003582295522766585,0.004148756411661105,0.0027457445963484455,0.0034958351567333807,0.0026613540976541117,0.003923528387415092,0.03071442620250095,0.16149132080658132,0.0012213705276200712,0.0013660760541667938,0.008571180624130648,0.035424844722021585,0.002997122643351117,0.004445427609640004,0.0038761091529843673,0.007867986784308266,0.013092993371709086,0.017236629146560743,0.002301474801831372,0.007946076112477427,0.020240646903403103,0.023065444470641256,0.0036010725527697053,0.014702725388819313,0.0022382666772019174,0.0033642400402628158,0.029107168505160028,0.08076224562774294,0.0041759100255576945,0.01444019275854792,0.3978092253399903,0.31757639022838785
ability,intellectual_and_developmental,17,0.5446728099794949,0.15202383216678284,0.14008275420500843,0.2231100243686256,0.004374543995842995,0.006579423510823594,0.02359715132179725,0.04246120606714926,0.1368645780500682,0.21970284910317883,0.13761279277284355,0.14792183915222,0.013066137997050057,0.01906484749675613,0.005360541485167821,0.006866133418382378,0.021986707221538594,0.06151273776391226,0.12764272869646767,0.2607092880748246,0.04193508292219656,0.03619449078765398,0.12414042072315865,0.17372131159549759,0.006433048247880138,0.008187066228226325,0.003156495145316619,0.0033820900434318795,0.006292012121240773,0.007767257171339503,0.002218098521766746,0.0022659532941258303,0.004565316605080357,0.006331011431833234,0.0015791826881468296,0.0014162570317460775,0.06160079756998183,0.13184682641065004,0.00269860089653829,0.0022536020172293798,0.0031620439224164278,0.004452717238495697,0.02124124260701458,0.03377445233473815,0.009184255411930601,0.015637235027780215,0.05176050457007745,0.10025314334252212,0.015302757092285901,0.026178787786015446,0.002441613219322308,0.003683591262613731,0.02037608261932345,0.03267368518025015,0.0015655096538145753,0.0008446275978143707,0.23292900271275463,0.18625830043125763
ability,mobility,85,0.576237611209645,0.1875357932055495,0.04410671362625983,0.15213876225004447,0.0030484832573325978,0.006075811427872249,0.015789450587951306,0.03238887326866735,0.08214560313807691,0.11074995123892042,0.08417151204912979,0.12220792093682017,0.03171808393329711,0.09864090885315852,0.02137235955485855,0.06454630115544233,0.049492169318118076,0.13205570483430196,0.12744953399524092,0.2508922432643052,0.07087602610562874,0.11033936382067315,0.06613203770864536,0.11043130171070649,0.014393549380988321,0.05638030377609887,0.0032213178220177616,0.00504676929114152,0.011234685293611085,0.043448290854765335,0.016230256429544704,0.09120691770765986,0.018467765265685398,0.1040979672502791,0.001893462545772576,0.001704502237827894,0.030455345085219427,0.08956208322883122,0.03307145060423543,0.13527523621303814,0.005022899259861066,0.008832598557422848,0.01459458060151733,0.016404741295163908,0.003274995189413483,0.006654010575961487,0.023191061604987174,0.018971161683363477,0.009988488305551822,0.02348762941624783,0.002970978970166898,0.0035502130926097063,0.044223668889197355,0.0784992848316958,0.00199478126322741,0.001971715381989431,0.3578164296005579,0.26532424883623296
ability,neurological,119,0.5639658018070108,0.17726555818227036,0.0699694541262408,0.15508283565183908,0.0025624195810802627,0.009804073768857424,0.026757919006519207,0.06333379401579654,0.10706948150270187,0.1772752144350588,0.13517264344831223,0.16103812220815475,0.04090296986714365,0.11758726629752747,0.05630617523507191,0.1553050368589414,0.04646882710894257,0.12678519417456832,0.08228979541816428,0.18605499743294154,0.05068718797738562,0.07574678459790064,0.05776812433374717,0.09116260197067061,0.008687432312422251,0.022160860519367727,0.0037543280911044915,0.005268574452630551,0.010980172888884525,0.0681088887319529,0.0072899101328441265,0.02539022899760546,0.010885110237080987,0.08569090115863211,0.0019368454924013716,0.002516091110024404,0.00991075943975451,0.019809905371321792,0.007914469847377358,0.03480376542321225,0.011439675383050652,0.03315222545215176,0.02819146151055715,0.061867334147526154,0.007369909985426289,0.03942839493788665,0.0565448437304776,0.11760738373522812,0.007281346887128991,0.01387577525450599,0.0030343070163532404,0.004232118894787076,0.044188457252575135,0.11082617263217774,0.003160086226602625,0.009388308257936184,0.3041871999773909,0.25931477848040413
ability,speech,51,0.5886476802475312,0.18830629882743272,0.015873734278869175,0.039070645165646546,0.004329312548233087,0.01522467238163973,0.02150150952294615,0.03660992236624725,0.12618252230515958,0.16792146998774993,0.0667802869780537,0.11903478325553721,0.08154245829620563,0.22132867177179064,0.05192483199061826,0.12445594118155628,0.034080645401035344,0.09480590275986829,0.09014542404603322,0.1964792600120814,0.11076271235395004,0.15596239585452584,0.056701578574218585,0.07329039195923531,0.013802429077936811,0.036496826665839366,0.004856421267522462,0.006023497948796494,0.003069253334793828,0.0043077665551448955,0.002983231774266517,0.004710010585849529,0.0024296033427840574,0.004896706886730515,0.002066818115303713,0.0023089142532069368,0.025163761035347468,0.11467785285251912,0.0356876326470371,0.14390283331116002,0.0068076809322662355,0.017223636547945436,0.020422644344815874,0.033181683727070685,0.0014304866104508868,0.0021384983415841897,0.030160512483003093,0.04296907448342247,0.0035309735628520594,0.005045769537645673,0.004370975610001159,0.005734618316477628,0.06703068250698932,0.1214053309903674,0.0023759300894715695,0.0031223759794851945,0.341457014647769,0.2885652326468406
ability,unspecific,102,0.5913468960161302,0.185064201961217,0.02796215899619639,0.09970501032666364,0.002107507974370474,0.004585621593382885,0.02450090072656452,0.04117461483123939,0.12227263891448577,0.17660410489876088,0.08787137795897092,0.15442311550087637,0.06778142094844952,0.17296070238457162,0.07346975438949634,0.19746400747878992,0.028735267820165437,0.08600997166601107,0.10426089629889283,0.2090460788769868,0.09281274002483662,0.12150199014973187,0.07374004886129543,0.10007348771838512,0.007869968113749671,0.009542957565198538,0.004450178608428413,0.005975739767292523,0.0030305739820309387,0.004689601365259964,0.013698895939787868,0.06730180556317221,0.0034146430162032703,0.01009905570026746,0.0026542344601372912,0.0029873790193146485,0.014514967910180726,0.08012188798084376,0.016331231049787,0.07158165173327878,0.012132472345804083,0.03315672162595421,0.03707268750911359,0.11127231189757364,0.004420904409212822,0.025156019989980065,0.02529971377796256,0.024462596113272034,0.005397039045312661,0.012082618215462767,0.005464116420982606,0.009343351201462988,0.07835893231551345,0.13412676524766168,0.002281314373249188,0.0035664919105972944,0.3005021384314579,0.26217799522554097
ability,visual,69,0.599385973551999,0.17901809257648504,0.07765302569369205,0.20919783866787195,0.002692840148127921,0.008563840261839683,0.02674361584333541,0.0896813074180465,0.08537350224830426,0.13473190367048446,0.09838176050992764,0.1496319253608767,0.05754896351456831,0.15122437180220583,0.054422209138874016,0.12004715612734518,0.05756954611042865,0.13260797233315635,0.06025572894546001,0.1551160779592751,0.05926969598310635,0.09096957096584644,0.07998092215427238,0.12412655180040402,0.005366587159358829,0.006587789533837826,0.0030427458615926353,0.0038320704313373013,0.01253689977887046,0.07435395719446515,0.015449300858840023,0.09163045715750491,0.02395405562635025,0.1266914677209984,0.0018923000147417727,0.002587494144558799,0.020888188036000087,0.09818399920145605,0.004449281585487146,0.011425633906428772,0.007198792091820497,0.01545767303345936,0.02369627389766654,0.06735483482883436,0.0030034489447142983,0.0069623584525467614,0.032409165030939206,0.04014196526145509,0.007399350169377968,0.02001954494081994,0.0029669778456951935,0.004896230338396876,0.04028123428461317,0.11001982184640195,0.0025631209389994974,0.003282827510950245,0.34809557213515474,0.2716622719045231
age,(none),16,0.6203468190506101,0.23603290911221358,0.007001588714047102,0.008110822882263677,0.027380800391256344,0.09917062522117498,0.005352951229724567,0.004826195457544472,0.024733280413784087,0.0229491395474673,0.03643416901468299,0.03023358473234036,0.006919013998412993,0.005440230297142588,0.0806272400659509,0.12855882343472913,0.07336605866294121,0.16277630395580128,0.28415561663132394,0.3225657436420642,0.03551261266693473,0.07162949215738176,0.010006033451645635,0.010493968304567395,0.003297668488812633,0.0014267676600025912,0.0024855262072378537,0.0028706854579887107,0.009236601945303846,0.014029801960226719,0.00381061909138225,0.0033307942100629885,0.0011921866844204487,0.0009730568653664444,0.0012802222263417207,0.0007648553976960148,0.013411633135547163,0.02319589601912102,0.005415680254373001,0.0032775713325518254,0.007204190005722921,0.011578619281875651,0.05059979124052916,0.05968452291443669,0.0016698823305887345,0.0023966937885588433,0.07300356711493805,0.15790024000983355,0.002813763419908355,0.003672068902190891,0.002834674165569595,0.002725111994654013,0.014677985644084401,0.02029639166063617,0.002941236747574294,0.002207473734589804,0.33001399226486683,0.3310087144209618
