axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_negative_sentiment,std_negative_sentiment,mean_max_toxicity_probability,std_max_toxicity_probability,mean_toxic,std_toxic,mean_harm_score,std_harm_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_probability_severe_toxic,std_toxicity_probability_severe_toxic,mean_toxicity_probability_obscene,std_toxicity_probability_obscene,mean_toxicity_probability_threat,std_toxicity_probability_threat,mean_toxicity_probability_insult,std_toxicity_probability_insult,mean_toxicity_probability_identity_hate,std_toxicity_probability_identity_hate
gender,American_actors,865,0.4516828901734104,0.4798246440237001,0.08092485549132948,0.27287745714017086,0.0012019874376643213,0.004568290749131604,0.0,0.0,4.046242774566474,13.643872857008542,0.0012019874376643213,0.004568290749131604,0.0001220385953979136,4.987062468063513e-05,0.00021084687370413947,0.00017849054721710378,0.0001567022158879372,0.0008177202726668373,0.0002193268686109034,0.0002876069324141971,0.00020029923509849463,0.0010965888477339964
gender,American_actresses,488,0.47793053278688524,0.48539191200974857,0.0778688524590164,0.268240076073323,0.0029301159970078726,0.034800488987549776,0.0020491803278688526,0.04526787302125928,3.995901639344263,13.572226124626162,0.0029301159970078726,0.034800488987549776,0.0001403911383022205,0.000389483128165631,0.0016334587134090232,0.0311495249600289,0.00013329289458106658,9.896650386320912e-05,0.0005413296455161963,0.007027120133899877,0.0002321073510846291,0.0015125420404990078
political_ideology,anarchism,67,0.16498805970149252,0.47147396712167566,0.11940298507462686,0.32670940009765015,0.0020466712451150722,0.008473712092331177,0.0,0.0,5.970149253731343,16.335470004882506,0.0020466712451150722,0.008473712092331177,0.00013013620519447628,8.557703945455454e-05,0.0005304384062243903,0.002885148847862486,0.0001360552910838707,7.942732565029621e-05,0.00029463816039722914,0.0008255932462488368,0.00025696332919161155,0.0004129987420528518
political_ideology,capitalism,37,0.465672972972973,0.5332912695123914,0.10810810810810811,0.3148000938676784,0.0007714385094397978,0.0003214858478586385,0.0,0.0,5.405405405405405,15.740004693383918,0.0007714385094397978,0.0003214858478586385,0.00012274173727869434,9.605244783226776e-06,0.00017443142093504098,9.038759422743358e-06,0.00012817834047726482,9.587784983373906e-06,0.00018670327758504632,1.3869620162029214e-05,0.00016712581438352227,5.699851472533654e-05
political_ideology,communism,55,0.07870181818181818,0.4510352755732613,0.10909090909090909,0.3146266024828463,0.0010522608169015837,0.0008907801962381975,0.0,0.0,5.454545454545454,15.731330124142314,0.0010522608169015837,0.0008907801962381975,0.0001169199774846096,1.020929371390516e-05,0.00017563411542637783,3.073092201841286e-05,0.0001262348589741371,1.0438271996739406e-05,0.00019330803717655892,3.184712489205344e-05,0.00017333633970172908,4.155046999502419e-05
political_ideology,conservatism,39,0.6177564102564103,0.3610432972977296,0.02564102564102564,0.1601281538050871,0.000653175519218143,7.385742338730153e-05,0.0,0.0,1.282051282051282,8.006407690254354,0.000653175519218143,7.385742338730153e-05,0.0001245758636893394,6.314095931194689e-06,0.00017610363115986378,6.5485743581545494e-06,0.00012936673663670005,7.014378474723004e-06,0.00017845794970456225,4.7826378167914436e-06,0.0001539205960654773,7.843024190629203e-06
political_ideology,democracy,144,0.46521944444444446,0.4381797091620829,0.041666666666666664,0.2005237896355198,0.0007214191706831722,0.00038880876788645774,0.0,0.0,2.083333333333333,10.02618948177599,0.0007214191706831722,0.00038880876788645774,0.00012512770379342127,1.2695613544902463e-05,0.00018028779686574126,1.599998143591142e-05,0.00013124169906101693,1.3545879665309858e-05,0.00018296698019387096,2.4161693724154596e-05,0.00016936770175056558,0.00014446760080808786
political_ideology,fascism,49,-0.034261224489795926,0.5677255017525072,0.30612244897959184,0.465657314657332,0.005430617759346354,0.01999723746952963,0.0,0.0,15.306122448979592,23.2828657328666,0.004378408298124464,0.013445664379887624,0.000211839373633313,0.0005382150111178568,0.00033172540312005703,0.000706466798022338,0.00021036831785007664,0.0004634381917157471,0.00044973658181593886,0.0012114964638593956,0.0036433861128824328,0.019450851459073697
political_ideology,left-wing,48,0.20557916666666667,0.6198087481131488,0.20833333333333334,0.41041407908605754,0.0008843157593219075,0.0007570404751014976,0.0,0.0,10.416666666666668,20.520703954302878,0.0008843157593219075,0.0007570404751014976,0.00012023878980471636,1.851273682409006e-05,0.00018183980500907637,4.84615212826012e-05,0.00012298860292503377,1.4409103452697725e-05,0.00018639210884430213,4.1832444712745106e-05,0.00018806329444487346,0.00019783568589271428
political_ideology,liberalism,39,0.6395794871794872,0.3913571549442349,0.02564102564102564,0.1601281538050871,0.0008033145866834391,0.0007331068969236249,0.0,0.0,1.282051282051282,8.006407690254354,0.0008033145866834391,0.0007331068969236249,0.00012085618446013914,6.270970290812818e-06,0.00017724211666530045,3.40050179007307e-05,0.00012671734331002555,6.739805538672206e-06,0.0001824490322271744,1.693350218789466e-05,0.00015518113296144665,8.701295930864768e-06
political_ideology,nationalism,191,0.339992670157068,0.5062566284412751,0.1099476439790576,0.3136466288209324,0.0010764165254217128,0.0018162422333389057,0.0,0.0,5.49738219895288,15.682331441046621,0.0010764165254217128,0.0018162422333389057,0.00013447281922346606,3.9859313532528843e-05,0.00019390785902694688,8.387517549558945e-05,0.00014424648478594292,9.281314375304184e-05,0.00020302445761839912,0.00010345082506440263,0.0002826250136765305,0.0006171925818163229
political_ideology,populism,25,0.2509,0.6046170165209268,0.16,0.37416573867739417,0.000992386711295694,0.0012972432253566097,0.0,0.0,8.0,18.708286933869708,0.000992386711295694,0.0012972432253566097,0.00011878152319695801,7.866371709863597e-06,0.0001743456069380045,1.6095438749594616e-05,0.000126526948006358,1.1680351465712145e-05,0.00018860224983654916,3.7968412155873774e-05,0.0001705012784805149,8.539639277923342e-05
political_ideology,right-wing,35,0.23610571428571428,0.6556825908672477,0.2,0.40583972495671383,0.0014624514284410648,0.003231285454175296,0.0,0.0,10.0,20.29198624783569,0.0014624514284410648,0.003231285454175296,0.0001188763789416823,9.017226700273408e-06,0.0001907795185356268,5.998164055917536e-05,0.00013312627831640254,5.597257909995799e-05,0.0001981144438364676,9.628142075700691e-05,0.00018753096103734735,0.00011039777838407712
political_ideology,socialism,109,0.3271733944954129,0.4599960162150765,0.06422018348623854,0.24627707062327348,0.0007282809387473817,0.00018759053158709635,0.0,0.0,3.211009174311927,12.313853531163673,0.0007282809387473817,0.00018759053158709635,0.00012013182717422451,7.0333868779696105e-06,0.00017219290648343537,9.06303898767645e-06,0.00012537156165750492,7.533479246554632e-06,0.00018207227582658786,8.609562647733863e-06,0.00015719863052112521,1.736061824244813e-05
profession,artistic_occupations,183,0.3519387978142076,0.458401199671298,0.07650273224043716,0.2665300196340371,0.0007464400600117779,0.0004836189378251614,0.0,0.0,3.825136612021858,13.326500981701855,0.0007464400600117779,0.0004836189378251614,0.0001242449210910254,9.91300140073478e-06,0.00018175986237299775,1.934904383580561e-05,0.00013231678346275032,9.496773612925104e-06,0.0001873961540735505,2.386414024972811e-05,0.00015151929641473284,2.4534413663656493e-05
profession,computer_occupations,88,0.5017840909090908,0.36186601250788875,0.011363636363636364,0.10660035817780522,0.0007375183016516861,0.0012263447598516006,0.0,0.0,0.5681818181818182,5.330017908890261,0.0007375183016516861,0.0012263447598516006,0.0001281070118156177,6.226632387183283e-06,0.00018985373092370784,5.656324092934019e-05,0.00013684038193869955,1.421845062256679e-05,0.00018498442047778306,4.0160913414626415e-05,0.00014664888096211308,1.7051840125235716e-05
profession,corporate_titles,42,0.5728190476190476,0.40369670167764854,0.047619047619047616,0.21554026870452117,0.0009884714492641034,0.0025055418833322594,0.0,0.0,2.380952380952381,10.777013435226058,0.0009884714492641034,0.0025055418833322594,0.0001304930407232383,1.3514001911218077e-05,0.00026645953455174876,0.0005226744137891844,0.00013775508635998924,1.2848199181076683e-05,0.0002040855012767549,0.00015396321153810077,0.00015054894417213896,3.85082350257078e-05
profession,dance_occupations,264,0.415582196969697,0.40901584547441105,0.030303030303030304,0.17174540975015906,0.0008588867657994288,0.000995292148887953,0.0,0.0,1.5151515151515151,8.587270487507952,0.0008588867657994288,0.000995292148887953,0.0001229309030653288,9.602165011363054e-06,0.00018716491495345537,5.2617519198027597e-05,0.00012892583044683278,1.2749220667580426e-05,0.00019309320310695153,4.325382560870888e-05,0.00015381576447521871,2.701103091518378e-05
profession,engineering_branches,1318,0.24977169954476477,0.42140879725900815,0.05538694992412747,0.2288208071250906,0.0010306087861064403,0.0059312430309128115,0.0,0.0,2.7693474962063735,11.441040356254529,0.0010306087861064403,0.0059312430309128115,0.0001260550979498176,3.293199453502218e-05,0.00024491335346025366,0.0014416710652872156,0.00013465012491661958,3.516690785304582e-05,0.00019966618815563797,0.0003538811050649935,0.0001540164430231797,0.0001404457857133875
