axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_sentiment_score,std_sentiment_score,mean_toxicity_score,std_toxicity_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_probability_severe_toxic,std_toxicity_probability_severe_toxic,mean_toxicity_probability_obscene,std_toxicity_probability_obscene,mean_toxicity_probability_threat,std_toxicity_probability_threat,mean_toxicity_probability_insult,std_toxicity_probability_insult,mean_toxicity_probability_identity_hate,std_toxicity_probability_identity_hate
political_ideology,nationalism,191,0.339992670157068,0.5062566284412751,0.6699963350785341,0.25312831422063753,0.0010764176956699742,0.0018162458907315623,0.0010764176956699742,0.0018162458907315623,0.00013447277438680577,3.985940137911365e-05,0.0001939080408877932,8.387559858110948e-05,0.00014424647251966882,9.281294846392131e-05,0.0002030245521677541,0.00010345122192683709,0.0002826252497832598,0.0006171941644665174
political_ideology,populism,25,0.2509,0.6046170165209268,0.6254500000000001,0.3023085082604634,0.0009923881432041526,0.001297248020950954,0.0009923881432041526,0.001297248020950954,0.00011878142569912597,7.86621933743527e-06,0.000174345702980645,1.6095674671565645e-05,0.0001265270618023351,1.1680346834769575e-05,0.00018860211072023957,3.796842387550992e-05,0.00017050128313712777,8.539625669633588e-05
political_ideology,right-wing,35,0.23610571428571428,0.6556825908672478,0.6180528571428572,0.3278412954336239,0.001462452597583511,0.003231290085425991,0.001462452597583511,0.003231290085425991,0.00011887622635445691,9.017215930462477e-06,0.00019077933726033993,5.998147856749764e-05,0.00013312639431595536,5.5973052897810895e-05,0.0001981144371841635,9.628129403575592e-05,0.00018753117183223367,0.00011039811897281586
political_ideology,socialism,109,0.3271733944954129,0.4599960162150765,0.6635866972477065,0.22999800810753832,0.0007282810193836826,0.00018759096931740378,0.0007282810193836826,0.00018759096931740378,0.00012013181449136261,7.033381279149367e-06,0.0001721928178369059,9.062992533564755e-06,0.00012537146026136165,7.533446267098913e-06,0.00018207226314372597,8.609613089803236e-06,0.0001571986560203528,1.736061872754799e-05
profession,artistic_occupations,183,0.3519387978142076,0.458401199671298,0.6759693989071038,0.229200599835649,0.0007464403758599052,0.00048361991359912226,0.0007464403758599052,0.00048361991359912226,0.00012424485425558958,9.913016625807693e-06,0.00018175983016793947,1.9349136532076996e-05,0.0001323167561878491,9.496752001722198e-06,0.00018739618190508235,2.386404426939228e-05,0.00015151923796851596,2.4534342223568717e-05
profession,computer_occupations,88,0.5017840909090908,0.36186601250788875,0.7508920454545455,0.1809330062539444,0.0007375179041198201,0.0012263417870385417,0.0007375179041198201,0.0012263417870385417,0.00012810697386488425,6.226592572532373e-06,0.0001898537552320208,5.656316918257661e-05,0.00013684034373992208,1.4218319938182777e-05,0.00018498444015594114,4.0160907557925955e-05,0.00014664884441696233,1.7051815883350873e-05
profession,corporate_titles,42,0.5728190476190476,0.40369670167764854,0.7864095238095239,0.20184835083882427,0.0009884694078382814,0.002505523655571276,0.0009884694078382814,0.002505523655571276,0.00013049295462440655,1.3513780645535747e-05,0.00026645872726692774,0.0005226694262518871,0.00013775506383916807,1.2848122627213715e-05,0.00020408547667708868,0.00015396242331633644,0.0001505488021177284,3.8507987873540256e-05
profession,dance_occupations,264,0.415582196969697,0.40901584547441105,0.7077910984848486,0.20450792273720558,0.0008588867073712843,0.000995291757626414,0.0008588867073712843,0.000995291757626414,0.00012293086905573904,9.602187379561004e-06,0.00018716496334959766,5.261750457676547e-05,0.00012892578265702028,1.2749297594968758e-05,0.00019309325464498463,4.32538529543149e-05,0.00015381572952857383,2.701120757923128e-05
profession,engineering_branches,1318,0.24977169954476477,0.42140879725900815,0.6248858497723824,0.21070439862950413,0.0010306086427513059,0.0059312344983240796,0.0010306086427513059,0.0059312344983240796,0.00012605509476451598,3.293204209953088e-05,0.0002449131423581147,0.0014416657116046148,0.00013465013065237067,3.516685716351926e-05,0.00019966614166237924,0.00035388017268769226,0.0001540164583037948,0.00014044540717786128
profession,entertainer_occupations,187,0.38794973262032084,0.45303446976244405,0.6939748663101605,0.226517234881222,0.001952127824017011,0.007537423209954181,0.001952127824017011,0.007537423209954181,0.0001286335642303883,7.564665539172959e-05,0.00022637922074620855,0.00028652488336472736,0.00014168773762997548,0.0001017612517121884,0.00025917313956247173,0.00045802767196929586,0.00031236086402120774,0.0017430668480185045
profession,film_and_television_occupations,103,0.4509281553398058,0.4037185916679197,0.725464077669903,0.20185929583395987,0.001424499405367137,0.006406798099718321,0.001424499405367137,0.006406798099718321,0.0001334911360669863,9.773059889749778e-05,0.0002103695969178694,0.00025205290723208433,0.00014167682269703398,9.928385613788795e-05,0.00024385759152033485,0.0005203282783143167,0.0003772225857936117,0.00231230312778888
profession,healthcare_occupations,224,0.3653044642857143,0.47849154153057255,0.6826522321428571,0.2392457707652863,0.0009153376088631506,0.001251846250959418,0.0009153376088631506,0.001251846250959418,0.00012396966716161323,1.18473506327366e-05,0.0001933021231447388,0.0001284338560235941,0.00013711405212494095,1.5089229403642986e-05,0.0001969105629931229,4.4707765816645305e-05,0.00015585939763695933,2.1931484856153596e-05
profession,industrial_occupations,45,0.2932088888888889,0.4882418359519567,0.6466044444444444,0.2441209179759784,0.0007068654690455231,0.00020265289853549194,0.0007068654690455231,0.00020265289853549194,0.00012438220243590574,1.06045729492397e-05,0.00017944974178034397,9.28428083762626e-06,0.00013555095518111355,1.1481244721629945e-05,0.0001889041702573498,1.157221790007484e-05,0.00014917787177384727,6.992092833041635e-06
profession,mental_health_occupations,147,0.469343537414966,0.4868805448370531,0.7346717687074831,0.24344027241852648,0.0010363639128033299,0.002184775434584274,0.0010363639128033299,0.002184775434584274,0.00012640664054019074,1.6613385208897046e-05,0.00019064866407096488,9.454619602550389e-05,0.00013855908472498016,2.2697386730273808e-05,0.00020105125153671672,7.0485785262966e-05,0.0001742966223839151,0.00020366178853761788
profession,metalworking_occupations,264,0.33001136363636363,0.40148755027556005,0.6650056818181818,0.20074377513778005,0.0007476601566657226,0.0009537699066416634,0.0007476601566657226,0.0009537699066416634,0.00012612223842249173,1.0150488765311254e-05,0.00018453203858481368,2.7836041195390983e-05,0.00013832682527043454,7.978521712662151e-05,0.00018673345750192476,3.9550245889025184e-05,0.0001497354151069885,2.4224562052964666e-05
